,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Main Venue Category
0,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Lollipops Gelato,40.89412315020528,-73.84589162362325,Dessert Shop,Food
1,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Walgreens,40.896528,-73.8447,Pharmacy,Shop & Service
2,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Carvel Ice Cream,40.89048668575961,-73.84856772568665,Ice Cream Shop,Food
3,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.896649,-73.84484609999998,Pharmacy,Shop & Service
4,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop,Food
5,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Shell,40.894187118166535,-73.84586195733381,Gas Station,Shop & Service
6,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Subway,40.89046821651127,-73.8491520209833,Sandwich Place,Food
7,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Pitman Deli,40.89674377441406,-73.84439849853516,Food,Food
8,Bronx,Wakefield,40.894705176609996,-73.84720052054901,Koss Quick Wash,40.891281,-73.84990400000002,Laundromat,Shop & Service
9,Bronx,Co-op City,40.87429419303012,-73.829939108124,Capri II Pizza,40.87637420537464,-73.82994042507629,Pizza Place,Food
10,Bronx,Co-op City,40.87429419303012,-73.829939108124,Rite Aid,40.8703448818904,-73.82830202579498,Pharmacy,Shop & Service
11,Bronx,Co-op City,40.87429419303012,-73.829939108124,Dollar Tree,40.87012498449601,-73.82898863175873,Discount Store,Shop & Service
12,Bronx,Co-op City,40.87429419303012,-73.829939108124,United States Postal Service,40.876544999714135,-73.82897794246674,Post Office,Professional & Other Places
13,Bronx,Co-op City,40.87429419303012,-73.829939108124,Bagels on Bartow,40.87028,-73.828611,Bagel Shop,Food
14,Bronx,Co-op City,40.87429419303012,-73.829939108124,Food Universe Marketplace,40.876739879810536,-73.82898048976519,Grocery Store,Shop & Service
15,Bronx,Co-op City,40.87429419303012,-73.829939108124,Arby's,40.870411299999994,-73.82860600000001,Fast Food Restaurant,Food
16,Bronx,Co-op City,40.87429419303012,-73.829939108124,Townhouse Restaurant,40.876085887834265,-73.82886815052547,Restaurant,Food
17,Bronx,Co-op City,40.87429419303012,-73.829939108124,truman track n field,40.87496253317124,-73.83084729386773,Baseball Field,Outdoors & Recreation
18,Bronx,Co-op City,40.87429419303012,-73.829939108124,Capri Deli,40.876220703125,-73.8296890258789,Deli / Bodega,Food
19,Bronx,Co-op City,40.87429419303012,-73.829939108124,Kennedy's,40.87680662096625,-73.82962703704834,Fast Food Restaurant,Food
20,Bronx,Co-op City,40.87429419303012,-73.829939108124,GREEN WAY IN CO OP CITY,40.87454754839479,-73.82618915642101,Trail,Outdoors & Recreation
21,Bronx,Co-op City,40.87429419303012,-73.829939108124,The Park,40.87764512391663,-73.8308358066107,Park,Outdoors & Recreation
22,Bronx,Co-op City,40.87429419303012,-73.829939108124,MTA MaBSTOA Bus Bx23 / Bx30 / Bx38 / Q50 at Donizetti Place & Baychester Ave (Section 1),40.87618793183889,-73.83383813932801,Bus Station,Travel & Transport
23,Bronx,Co-op City,40.87429419303012,-73.829939108124,Associated Supermarket,40.87064758087657,-73.82878532053863,Supermarket,Shop & Service
24,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Fish & Ting,40.885656,-73.829197,Caribbean Restaurant,Food
25,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Cozy Cottage Restaurant,40.88633207186384,-73.8276156192422,Diner,Food
26,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Mario's Pizza,40.888627624391134,-73.83126012557018,Pizza Place,Food
27,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Dyre Fish Market,40.889317642958616,-73.83145257358295,Seafood Restaurant,Food
28,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.885384192918174,-73.8280987591753,Donut Shop,Food
29,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Dyre Deli Grocery,40.88823525219036,-73.83128232689451,Deli / Bodega,Food
30,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Restaurant,40.888488,-73.83108299999998,Caribbean Restaurant,Food
31,Bronx,Eastchester,40.887555677350775,-73.82780644716412,BowlerLand,40.88601990111869,-73.82320747767669,Bowling Alley,Arts & Entertainment
32,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Dyre Ave Diner,40.88796872908225,-73.83141284372412,Diner,Food
33,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Royal Caribbean Bakery,40.888249,-73.831661,Caribbean Restaurant,Food
34,Bronx,Eastchester,40.887555677350775,-73.82780644716412,McDonald's,40.88563631373264,-73.82683955509486,Fast Food Restaurant,Food
35,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Romantic Depot,40.88814926147461,-73.82876586914062,Business Service,Shop & Service
36,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Imperial beverage center,40.88914699260084,-73.82929692582755,Food & Drink Shop,Shop & Service
37,Bronx,Eastchester,40.887555677350775,-73.82780644716412,NYW&B Railway - Baychester,40.88788215518787,-73.83116319314648,Platform,Travel & Transport
38,Bronx,Eastchester,40.887555677350775,-73.82780644716412,MTA Bus - BX 16,40.8879034381361,-73.83125388185631,Bus Station,Travel & Transport
39,Bronx,Eastchester,40.887555677350775,-73.82780644716412,"MTA MaBSTOA & Bee-Line Bus: (Bx16, BL 52, 55)",40.88800860085501,-73.83133279875986,Bus Station,Travel & Transport
40,Bronx,Eastchester,40.887555677350775,-73.82780644716412,MTA Subway - Eastchester/Dyre Ave (5),40.88798538407525,-73.83138309969671,Metro Station,Travel & Transport
41,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Sunshine Supermarket,40.888888,-73.831019,Deli / Bodega,Food
42,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Adil Newsstand & Grocery,40.888433208510854,-73.83127682668768,Convenience Store,Shop & Service
43,Bronx,Eastchester,40.887555677350775,-73.82780644716412,MTA Bus & Bee Line Bx16/W52 @ Dyre Avenue and Light Street,40.88816692651785,-73.83152504085197,Bus Stop,Travel & Transport
44,Bronx,Eastchester,40.887555677350775,-73.82780644716412,MTA MaBSTOA Bus Bx16 / Bx30 and Bee-line Route 52 / 60 / 61 / 62 at Dyre Ave / Boston Road (US 1),40.88461356066747,-73.83152944427044,Bus Station,Travel & Transport
45,Bronx,Eastchester,40.887555677350775,-73.82780644716412,Dome Groomer's,40.88444070193325,-73.83205345211809,Cosmetics Shop,Shop & Service
46,Bronx,Fieldston,40.89543742690383,-73.90564259591682,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza,Outdoors & Recreation
47,Bronx,Fieldston,40.89543742690383,-73.90564259591682,Riverside Drive,40.896507486527454,-73.90826091791374,River,Outdoors & Recreation
48,Bronx,Fieldston,40.89543742690383,-73.90564259591682,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816832,Bus Station,Travel & Transport
49,Bronx,Fieldston,40.89543742690383,-73.90564259591682,Dan Harelick Studio Art,40.89246956252613,-73.90622019767761,Business Service,Shop & Service
50,Bronx,Riverdale,40.890834493891305,-73.9125854610857,Riverdale Ave,40.890424929507866,-73.91024841803599,Plaza,Outdoors & Recreation
51,Bronx,Riverdale,40.890834493891305,-73.9125854610857,Bell Tower Park,40.88917798960079,-73.90833081276627,Park,Outdoors & Recreation
52,Bronx,Riverdale,40.890834493891305,-73.9125854610857,Chase Bank,40.888089,-73.907921,Bank,Shop & Service
53,Bronx,Riverdale,40.890834493891305,-73.9125854610857,Seton Park,40.88791393116787,-73.91611321473175,Park,Outdoors & Recreation
54,Bronx,Riverdale,40.890834493891305,-73.9125854610857,JHS Riverdale Baseball Field,40.88776539164418,-73.91503930091858,Baseball Field,Outdoors & Recreation
55,Bronx,Riverdale,40.890834493891305,-73.9125854610857,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service,Shop & Service
56,Bronx,Riverdale,40.890834493891305,-73.9125854610857,MTA BX7 238th Stop,40.889035747646595,-73.90804948585459,Bus Station,Travel & Transport
57,Bronx,Riverdale,40.890834493891305,-73.9125854610857,Hayden On Hudson Gym,40.889593,-73.917446,Gym,Outdoors & Recreation
58,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Garden Gourmet Market,40.88135023917183,-73.90338943716418,Gourmet Shop,Shop & Service
59,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Leche y Miel,40.883742,-73.90185699999998,Latin American Restaurant,Food
60,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Kingsbridge Social Club,40.88454548045115,-73.90196378126393,Pizza Place,Food
61,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Carvel Ice Cream,40.883657145742866,-73.90165452034793,Ice Cream Shop,Food
62,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place,Food
63,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,El Malecon,40.87933806746814,-73.90445707056641,Caribbean Restaurant,Food
64,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,The Bronx Public,40.87837659295958,-73.90348117090952,Pub,Nightlife Spot
65,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Smashburger,40.884220851709706,-73.90033254824955,Burger Joint,Food
66,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Bronx Alehouse,40.884748872627185,-73.89969883486997,Beer Bar,Nightlife Spot
67,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,BJ's  Wholesale Club,40.8841035566464,-73.90026731218994,Warehouse Store,Shop & Service
68,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Mon Amour Coffee & Wine,40.88500863418534,-73.90033222698837,Coffee Shop,Food
69,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Q'Kachapa,40.880005888670006,-73.9041570896363,Spanish Restaurant,Food
70,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant,Food
71,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Tilila,40.88387242577101,-73.89820853750416,Bar,Nightlife Spot
72,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,El Economico Restaurant,40.87933018698782,-73.90459710835415,Spanish Restaurant,Food
73,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Buffalo Wild Wings,40.88446010603607,-73.90042394399644,Wings Joint,Food
74,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,MyUnique,40.88196572342435,-73.90358396335206,Thrift / Vintage Store,Shop & Service
75,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,The Putnam Trail,40.88518925064586,-73.89944963459462,Trail,Outdoors & Recreation
76,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Picante Picante Mexican Restaurant,40.878252,-73.902936,Mexican Restaurant,Food
77,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Loeser's Delicatessen,40.879111,-73.905693,Sandwich Place,Food
78,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Chipotle Mexican Grill,40.88456619551229,-73.9004737612446,Mexican Restaurant,Food
79,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Riverdale Diner,40.88518285486936,-73.89948352054364,Diner,Food
80,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,ALDI,40.8778363,-73.9046557,Supermarket,Shop & Service
81,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,S & S Cheesecake,40.88479273266669,-73.89986081581755,Bakery,Food
82,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Sugarboy Bakery Cafe,40.877948,-73.90286,Bakery,Food
83,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Leila's Hand Dipped Chocolate,40.879541,-73.905327,Candy Store,Shop & Service
84,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Lot Less Closeouts,40.87827042220209,-73.90526467426041,Discount Store,Shop & Service
85,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,Pizza Place,Food
86,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Dunkin',40.87930809459452,-73.90506640147964,Donut Shop,Food
87,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Gold Mine Cafe,40.87891576866267,-73.90469763627074,Café,Food
88,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Enterprise Rent-A-Car,40.879866093214,-73.90384738148896,Rental Car Location,Travel & Transport
89,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,The Local,40.878552758652134,-73.90346176628925,Bar,Nightlife Spot
90,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Little Caesars Pizza,40.880001670649094,-73.90413957385358,Pizza Place,Food
91,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Papa John's Pizza,40.8784065246582,-73.90299224853516,Pizza Place,Food
92,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Subway,40.87846497932394,-73.9055176422437,Sandwich Place,Food
93,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,KFC,40.8801638310206,-73.90425289392199,Fried Chicken Joint,Food
94,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Silhouette Restaurant & Lounge,40.88070643866,-73.90268654351613,Latin American Restaurant,Food
95,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,IHOP,40.880422088659074,-73.90401864379297,Breakfast Spot,Food
96,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Land & Sea Restaurant,40.877884633097885,-73.90587282193539,Seafood Restaurant,Food
97,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Mattress Firm,40.88164138793945,-73.90306091308594,Mattress Store,Shop & Service
98,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Stop & Shop,40.882048,-73.9021108,Supermarket,Shop & Service
99,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Dunkin',40.88444151875646,-73.90018467940682,Donut Shop,Food
100,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Petco,40.88412259663246,-73.89933923911794,Pet Store,Shop & Service
101,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,GNC,40.880013,-73.90440799999998,Supplement Shop,Shop & Service
102,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Foodtown of Riverdale,40.878524,-73.90529599999999,Supermarket,Shop & Service
103,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,FedEx Office Print & Ship Center,40.882667,-73.901487,Shipping Store,Shop & Service
104,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Domino's Pizza,40.8842,-73.9024,Pizza Place,Food
105,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Mr. McGoo's,40.879419441870525,-73.90424277141844,Bar,Nightlife Spot
106,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Chase Bank,40.87918782612045,-73.90491556516146,Bank,Shop & Service
107,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Rite Aid,40.885481,-73.900814,Pharmacy,Shop & Service
108,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Walgreens,40.8785384,-73.9047797,Pharmacy,Shop & Service
109,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,The Bridge Tavern,40.88349538008993,-73.9017625732257,Sports Bar,Nightlife Spot
110,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Cold Cut City,40.8791735908651,-73.90575340287347,Sandwich Place,Food
111,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Popeyes Louisiana Kitchen,40.87931188882219,-73.90479758629137,Fried Chicken Joint,Food
112,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,McDonald's,40.884067200000004,-73.9017116,Fast Food Restaurant,Food
113,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Bob’s Discount Furniture and Mattress Store,40.877704,-73.9047193,Furniture / Home Store,Shop & Service
114,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Victoria Nails & Spa,40.883158,-73.901475,Nail Salon,Shop & Service
115,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,The Punchbowl,40.885019560687695,-73.90066150520914,Bar,Nightlife Spot
116,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Deegan Motel,40.882749,-73.89886,Hotel,Travel & Transport
117,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Cafeccino Bakery,40.880209,-73.90688399999998,Bagel Shop,Food
118,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Riverdale Crossing,40.884327,-73.89984,Shopping Plaza,Shop & Service
119,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,Kingsbridge-Riverdale Farmers' Market,40.879973,-73.90729499999998,Vegetarian / Vegan Restaurant,Food
120,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,100% Juice Bar Cafe,40.883705,-73.897896,Juice Bar,Food
121,Bronx,Kingsbridge,40.88168737120521,-73.90281798724605,MTA - Bx7 Bus,40.881031756344825,-73.9086752941457,Bus Line,Travel & Transport
122,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Arturo's,40.87441177110232,-73.91027100981573,Pizza Place,Food
123,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Bikram Yoga,40.87684369079794,-73.90620384419528,Yoga Studio,Outdoors & Recreation
124,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner,Food
125,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop,Food
126,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin',40.87713584201589,-73.90666550701411,Donut Shop,Food
127,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy,Shop & Service
128,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Astral Fitness & Wellness Center,40.87670526507199,-73.90637207670373,Gym,Outdoors & Recreation
129,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Blink Fitness,40.87727149594463,-73.90559491338075,Gym,Outdoors & Recreation
130,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87375455421852,-73.9086130534367,Coffee Shop,Food
131,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium,Arts & Entertainment
132,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,T.J. Maxx,40.877231983433525,-73.90504239962169,Department Store,Shop & Service
133,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Vitamin Shoppe,40.877159999999996,-73.905632,Supplement Shop,Shop & Service
134,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Lot Less Closeouts,40.87827042220209,-73.90526467426041,Discount Store,Shop & Service
135,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.87483215332031,-73.90995025634766,Sandwich Place,Food
136,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.877884633097885,-73.90587282193539,Seafood Restaurant,Food
137,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Subway Sandwiches,40.8746665302951,-73.90958584296371,Sandwich Place,Food
138,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Baskin-Robbins,40.877149294788815,-73.90665810372622,Ice Cream Shop,Food
139,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Boston Market,40.87743,-73.90541209999999,American Restaurant,Food
140,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,GameStop,40.87426680212484,-73.90934218062803,Video Game Store,Shop & Service
141,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Five Below,40.8772564,-73.9049384,Miscellaneous Shop,Shop & Service
142,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.87846497932394,-73.9055176422437,Sandwich Place,Food
143,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Parrilla Latina,40.87747294351472,-73.9060734696857,Steakhouse,Food
144,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,The Children's Place,40.87367159113313,-73.90815619608166,Kids Store,Shop & Service
145,Manhattan,Marble Hill,40.87655077879964,-73.91065965862981,Terrace View Delicatessen,40.875995,-73.913151,Deli / Bodega,Food
146,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Katonah Pizza and Pasta,40.89878411126604,-73.86745706580206,Pizza Place,Food
147,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Rambling House,40.89843924053697,-73.86719657644849,Pub,Nightlife Spot
148,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Curry Spot,40.897624941880906,-73.86714729157393,Indian Restaurant,Food
149,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Patrizia's Of Woodlawn,40.900638399332884,-73.86772361835486,Italian Restaurant,Food
150,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,The Chipper Truck,40.899619499543256,-73.87147353617638,Food Truck,Food
151,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Van Cortlandt Park - John Muir Nature Trail,40.899504,-73.87302700000001,Trail,Outdoors & Recreation
152,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Sean's Quality Deli,40.897669,-73.86744499999998,Deli / Bodega,Food
153,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Dunkin',40.89603640990378,-73.86357007637196,Donut Shop,Food
154,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Enterprise Rent-A-Car,40.89609114069422,-73.86536398533279,Rental Car Location,Travel & Transport
155,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Behan's Pub,40.898584503905525,-73.86750725480708,Bar,Nightlife Spot
156,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,CTown Supermarkets,40.897495761710346,-73.86736015413362,Grocery Store,Shop & Service
157,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Metro North - Woodlawn Train Station,40.89559091285549,-73.8628137399376,Train Station,Travel & Transport
158,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Prime Cuts,40.89985495450702,-73.86761273659502,Food & Drink Shop,Shop & Service
159,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,MMJ Wines & Spirits,40.897045,-73.86737,Liquor Store,Shop & Service
160,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Linda's Pizza,40.900013,-73.867388,Pizza Place,Food
161,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Green Land Deli & Grocery,40.89941459373691,-73.86739061616888,Food & Drink Shop,Shop & Service
162,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Bella Napoli 2,40.896781,-73.867338,Pizza Place,Food
163,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Angelica's Bakery,40.89918283532642,-73.867552759052,Bakery,Food
164,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,The Kitchen,40.899733000000005,-73.867408,American Restaurant,Food
165,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Heights Family Market,40.897351,-73.86744,Food & Drink Shop,Shop & Service
166,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,John Mulligans Fireside Pub,40.897776320175225,-73.86716049035306,Pub,Nightlife Spot
167,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,The Corner Scone,40.898598,-73.862579,Deli / Bodega,Food
168,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Muskrat Cove,40.89661462254967,-73.86244620698331,Park,Outdoors & Recreation
169,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Playground,40.89987709351583,-73.87224302213575,Playground,Outdoors & Recreation
170,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Bella Napoli 2,40.89672979186445,-73.86231986737155,Pizza Place,Food
171,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,Stillwell Park,40.90210471148085,-73.86520843001179,Playground,Outdoors & Recreation
172,Bronx,Woodlawn,40.898272612138044,-73.86731496814177,JA & A Laundromat,40.896364219131094,-73.87235787052754,Laundromat,Shop & Service
173,Bronx,Norwood,40.87722415599446,-73.8793907395681,Williamsbridge Reservoir Oval,40.87703278924707,-73.87733074138687,Park,Outdoors & Recreation
174,Bronx,Norwood,40.87722415599446,-73.8793907395681,Sal's Pizzeria,40.87526935053057,-73.87956260705728,Pizza Place,Food
175,Bronx,Norwood,40.87722415599446,-73.8793907395681,Nicky's Coffee Shop,40.87493278627338,-73.87940404957489,Coffee Shop,Food
176,Bronx,Norwood,40.87722415599446,-73.8793907395681,Marconi Pizzeria,40.88076640635767,-73.87780801932351,Pizza Place,Food
177,Bronx,Norwood,40.87722415599446,-73.8793907395681,Mosholu Park,40.87823436524028,-73.8831639289856,Park,Outdoors & Recreation
178,Bronx,Norwood,40.87722415599446,-73.8793907395681,Queen of Tacos,40.8802,-73.883434,Mexican Restaurant,Food
179,Bronx,Norwood,40.87722415599446,-73.8793907395681,Tasty Picks,40.88166538639227,-73.87948376700741,Deli / Bodega,Food
180,Bronx,Norwood,40.87722415599446,-73.8793907395681,V.I.P.'S Cafe,40.88156582814303,-73.87929923711168,Restaurant,Food
181,Bronx,Norwood,40.87722415599446,-73.8793907395681,Capital One Bank,40.8747272,-73.8796602,Bank,Shop & Service
182,Bronx,Norwood,40.87722415599446,-73.8793907395681,Chase Bank,40.875331,-73.8798315,Bank,Shop & Service
183,Bronx,Norwood,40.87722415599446,-73.8793907395681,Golden Krust Caribbean Restaurant,40.881672,-73.878996,Caribbean Restaurant,Food
184,Bronx,Norwood,40.87722415599446,-73.8793907395681,SUBWAY,40.87281809506911,-73.87831163680261,Sandwich Place,Food
185,Bronx,Norwood,40.87722415599446,-73.8793907395681,CVS pharmacy,40.87449900511392,-73.87951536062447,Pharmacy,Shop & Service
186,Bronx,Norwood,40.87722415599446,-73.8793907395681,CVS pharmacy,40.87903936605434,-73.87422202277044,Pharmacy,Shop & Service
187,Bronx,Norwood,40.87722415599446,-73.8793907395681,T-Mobile,40.872766,-73.878644,Mobile Phone Shop,Shop & Service
188,Bronx,Norwood,40.87722415599446,-73.8793907395681,Foodtown of Bainbridge,40.873496,-73.878825,Supermarket,Shop & Service
189,Bronx,Norwood,40.87722415599446,-73.8793907395681,Nicky's Pizza & Ristorante,40.87337458632297,-73.88050846237203,Pizza Place,Food
190,Bronx,Norwood,40.87722415599446,-73.8793907395681,McDonald's,40.872894,-73.878677,Fast Food Restaurant,Food
191,Bronx,Norwood,40.87722415599446,-73.8793907395681,Green Valley Gourmet Deli,40.875888,-73.87925,Deli / Bodega,Food
192,Bronx,Norwood,40.87722415599446,-73.8793907395681,Reservoir Oval Park,40.877937776474226,-73.87766953515828,Park,Outdoors & Recreation
193,Bronx,Norwood,40.87722415599446,-73.8793907395681,M & R Pizza,40.88057929014472,-73.88322102229421,Pizza Place,Food
194,Bronx,Norwood,40.87722415599446,-73.8793907395681,El Presidente II,40.880516213384304,-73.88323277718456,Spanish Restaurant,Food
195,Bronx,Norwood,40.87722415599446,-73.8793907395681,Chase Bank,40.873033308664155,-73.87817837297915,Bank,Shop & Service
196,Bronx,Norwood,40.87722415599446,-73.8793907395681,Keyfood,40.87978511911963,-73.87953001932694,Grocery Store,Shop & Service
197,Bronx,Norwood,40.87722415599446,-73.8793907395681,Ming Liang Kitchen,40.879876,-73.87662900000002,Chinese Restaurant,Food
